 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,555780,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,20930.9439,16.19345784,69472.5,196066.9091,554713,3,746,373,523.2590181,743,3,555729,111145.8,247961.7904,554713,3,0,0,0,0,72,132,5.397819281,10.79563856,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,494366,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,23531.14899,18.20513547,61795.75,174298.1254,493161,3,1136,568,627.9108217,1012,124,494229,98845.8,220432.0947,493166,3,0,0,0,0,72,132,6.068378489,12.13675698,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,385449,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,30164.82077,20.75501558,55064.14286,133902.5848,357885,59,27066,13533,18946.2191,26930,136,385390,96347.5,174819.9971,357885,189,0,0,0,0,72,112,7.783130842,12.97188474,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11660701,5,0,30,0,6,6,6,0,0,0,0,0,2.572744126,0.428790688,2915175.25,5828357.889,11700000,3,11700000,2915175.25,5828357.889,11700000,3,0,0,0,0,0,0,0,0,0,100,0,0.428790688,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2989,0,2989,2989,11700000,0,11700000,11700000,DDoS
80,385462,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,30163.80344,23.34860505,48182.75,125424.002,357726,6,27008,13504,18927.83432,26888,120,385456,77091.2,157311.2834,357726,14,0,0,0,0,72,132,7.78286835,15.5657367,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11662718,5,0,30,0,6,6,6,0,0,0,0,0,2.572299184,0.428716531,2915679.5,5827919.919,11700000,1,11700000,2915679.5,5827919.919,11700000,1,0,0,0,0,0,0,0,0,0,100,0,0.428716531,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5159,0,5159,5159,11700000,0,11700000,11700000,DDoS
80,385446,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,30165.05555,18.16077998,64241,144345.8896,358073,50,27135,13567.5,18944.09777,26963,172,385386,128462,199304.5634,358073,188,0,0,0,0,72,92,7.78319142,10.37758856,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11661649,5,0,30,0,6,6,6,0,0,0,0,0,2.572534982,0.42875583,2915412.25,5829532.518,11700000,4,11700000,2915412.25,5829532.518,11700000,4,0,0,0,0,0,0,0,0,0,100,0,0.42875583,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1938,0,1938,1938,11700000,0,11700000,11700000,DDoS
80,385633,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,30150.428,23.33825165,48204.125,125387.6123,357671,56,27007,13503.5,18784.29164,26786,221,385577,77115.4,157264.0594,357671,65,0,0,0,0,72,132,7.779417218,15.55883444,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11664684,5,0,30,0,6,6,6,0,0,0,0,0,2.571865642,0.428644274,2916171,5828343.721,11700000,1,11700000,2916171,5828343.721,11700000,1,0,0,0,0,0,0,0,0,0,100,0,0.428644274,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5998,0,5998,5998,11700000,0,11700000,11700000,DDoS
80,385453,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,30164.50774,18.16045017,64242.16667,144271.7728,357934,58,27054,13527,18823.18252,26837,217,385395,128465,199174.7966,357934,367,0,0,0,0,72,92,7.783050074,10.3774001,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11662693,5,0,30,0,6,6,6,0,0,0,0,0,2.572304698,0.42871745,2915673.25,5829249.355,11700000,1,11700000,2915673.25,5829249.355,11700000,1,0,0,0,0,0,0,0,0,0,100,0,0.42871745,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3146,0,3146,3146,11700000,0,11700000,11700000,DDoS
80,387249,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,30024.60949,20.65854269,55321.28571,134200.778,358814,75,27390,13695,19093.29731,27196,194,387145,96786.25,175144.2134,358814,155,0,0,0,0,72,112,7.746953511,12.91158918,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11657726,4,0,24,0,6,6,6,0,0,0,0,0,2.058720543,0.34312009,3885908.667,6726237.337,11700000,3,11700000,3885908.667,6726237.337,11700000,3,0,0,0,0,0,0,0,0,0,80,0,0.34312009,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5028,0,5028,5028,11700000,0,11700000,11700000,DDoS
80,387206,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,30027.94378,23.24344148,48400.75,125807.4769,358881,43,27440,13720,19161.17956,27269,171,387098,77419.6,157780.0006,358881,43,0,0,0,0,72,132,7.747813825,15.49562765,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11656686,4,0,24,0,6,6,6,0,0,0,0,0,2.05890422,0.343150703,3885562,6726527.861,11700000,1,11700000,3885562,6726527.861,11700000,1,0,0,0,0,0,0,0,0,0,80,0,0.343150703,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3999,0,3999,3999,11700000,0,11700000,11700000,DDoS
80,387202,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,30028.25399,20.6610503,55314.57143,134180.139,358759,52,27386,13693,19121.58158,27214,172,387099,96774.75,175113.7868,358759,189,0,0,0,0,72,112,7.747893864,12.91315644,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11658684,4,0,24,0,6,6,6,0,0,0,0,0,2.058551377,0.343091896,3886228,6725081.766,11700000,1002,11700000,3886228,6725081.766,11700000,1002,0,0,0,0,0,0,0,0,0,80,0,0.343091896,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,7001,0,7001,7001,11700000,0,11700000,11700000,DDoS
80,371077,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,31333.11954,21.55886784,53011,134967.2575,358944,32,11493,5746.5,7862.3203,11306,187,371045,92761.25,177534.0816,358944,194,0,0,0,0,72,112,8.084575439,13.4742924,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11650707,5,0,30,0,6,6,6,0,0,0,0,0,2.574951031,0.429158505,2912676.75,5822689.632,11600000,4,11700000,2912676.75,5822689.632,11600000,4,0,0,0,0,0,0,0,0,0,100,0,0.429158505,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3996,0,3996,3996,11600000,0,11600000,11600000,DDoS
80,371023,3,4,26,11601,20,0,8.666666667,10.26320288,7300,0,2900.25,3563.297197,31337.67987,18.86675489,61837.16667,145729.7188,359166,33,11576,5788,7889.897464,11367,209,370990,123663.3333,204031.3474,359166,197,0,0,0,0,72,92,8.085752096,10.78100279,0,7300,1453.375,2798.956588,7834157.982,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11648693,5,0,30,0,6,6,6,0,0,0,0,0,2.575396227,0.429232704,2912173.25,5823677.852,11600000,1,11600000,2912173.25,5823677.852,11600000,1,0,0,0,0,0,0,0,0,0,100,0,0.429232704,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1003,0,1003,1003,11600000,0,11600000,11600000,DDoS
80,373201,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,31154.79326,26.79521223,41466.77778,119870.9351,360969,16,11654,5827,7864.44162,11388,266,373170,62195,146442.3158,360969,16,0,0,0,0,72,152,8.038563669,18.75664856,0,4380,1057,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11643689,4,0,24,0,6,6,6,0,0,0,0,0,2.061202425,0.343533737,3881229.667,6720757.599,11600000,4,11600000,3881229.667,6720757.599,11600000,4,0,0,0,0,0,0,0,0,0,80,0,0.343533737,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1997,0,1997,1997,11600000,0,11600000,11600000,DDoS
80,371065,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,31334.13283,21.55956504,53009.28571,135019.2339,359059,27,11550,5775,7843.228417,11321,229,371038,92759.5,177614.3826,359059,189,0,0,0,0,72,112,8.084836888,13.47472815,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11648698,5,0,30,0,6,6,6,0,0,0,0,0,2.575395121,0.42923252,2912174.5,5823675.019,11600000,1,11600000,2912174.5,5823675.019,11600000,1,0,0,0,0,0,0,0,0,0,100,0,0.42923252,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1011,0,1011,1011,11600000,0,11600000,11600000,DDoS
80,372638,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,31201.86347,21.46855662,53234,135640.8094,360693,45,11626,5813,7844.64263,11360,266,372593,93148.25,178446.3096,360693,46,0,0,0,0,72,112,8.050708731,13.41784788,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11644684,4,0,24,0,6,6,6,0,0,0,0,0,2.061026302,0.343504384,3881561.333,6723057.978,11600000,1,11600000,3881561.333,6723057.978,11600000,1,0,0,0,0,0,0,0,0,0,80,0,0.343504384,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,11600000,0,11600000,11600000,DDoS
80,373579,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,31123.26978,18.73766994,62263.16667,146557.4082,361272,49,11880,5940,8324.061028,11826,54,373499,124499.6667,205131.054,361272,378,0,0,0,0,72,92,8.030429976,10.70723997,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11640693,4,0,24,0,6,6,6,0,0,0,0,0,2.061732923,0.343622154,3880231,6718143.741,11600000,3,11600000,3880231,6718143.741,11600000,3,0,0,0,0,0,0,0,0,0,80,0,0.343622154,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3018,0,3018,3018,11600000,0,11600000,11600000,DDoS
80,373662,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1998.0254,31116.35649,24.08593863,46707.75,127171.6342,361276,21,11982,5991,8442.854967,11961,21,373570,74714,160275.2877,361276,47,0,0,0,0,72,132,8.02864621,16.05729242,0,4380,1162.7,1791.113375,3208087.122,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,11638694,4,0,24,0,6,6,6,0,0,0,0,0,2.062087035,0.343681172,3879564.667,6718737.107,11600000,3,11600000,3879564.667,6718737.107,11600000,3,0,0,0,0,0,0,0,0,0,80,0,0.343681172,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1000,0,1000,1000,11600000,0,11600000,11600000,DDoS
80,360339,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,32283.4886,22.20131598,51477,135702.9997,359222,3,886,443,456.7909806,766,120,360283,90070.75,179434.6048,359222,3,0,0,0,0,72,112,8.325493494,13.87582249,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,360348,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,32282.6823,22.20076149,51478.28571,135668.8945,359146,24,787,393.5,449.0128061,711,76,360324,90081,179376.9472,359146,154,0,0,0,0,72,112,8.325285557,13.87547593,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,362015,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,32134.0276,24.86084831,45251.875,127599.8872,361045,2,822,411,446.8914857,727,95,361969,72393.8,161361.3306,361045,2,0,0,0,0,72,132,8.286949436,16.57389887,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,362050,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,32130.92114,24.85844497,45256.25,127615.063,361087,2,790,395,411.5361467,686,104,362005,72401,161380.7389,361087,2,0,0,0,0,72,132,8.286148322,16.57229664,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1202779,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2188.714486,9671.768463,7.48267138,150347.375,424794.5552,1201660,2,972,486,683.0651506,969,3,1202702,240540.4,537282.3399,1201660,2,0,0,0,0,72,132,2.494223793,4.988447587,0,4380,1163.3,1911.191138,3652651.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10790747,4,0,24,0,6,6,6,0,0,0,0,0,2.224127764,0.370687961,3596915.667,6230037.221,10800000,1,10800000,3596915.667,6230037.221,10800000,1,0,0,0,0,0,0,0,0,0,80,0,0.370687961,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,10800000,0,10800000,10800000,DDoS
80,890773,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13052.70815,10.10358419,111346.625,310991.2043,880972,16,9473,4736.5,6276.986897,9175,298,890623,178124.6,392924.3203,880972,16,0,0,0,0,72,132,3.367861397,6.735722794,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10751708,5,0,30,0,6,6,6,0,0,0,0,0,2.790254348,0.465042391,2687927,5374520.687,10700000,4,10800000,2687927,5374520.687,10700000,4,0,0,0,0,0,0,0,0,0,100,0,0.465042391,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2000,0,2000,2000,10700000,0,10700000,10700000,DDoS
80,848494,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,13703.1022,8.249911019,141415.6667,341859.6402,839197,3,9024,4512,6376.688953,9021,3,848347,282782.3333,481889.4524,839197,161,0,0,0,0,72,92,3.535676151,4.714234868,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10782697,4,0,24,0,6,6,6,0,0,0,0,0,2.225788223,0.370964704,3594232.333,6224734.837,10800000,258,10800000,3594232.333,6224734.837,10800000,258,0,0,0,0,0,0,0,0,0,80,0,0.370964704,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,760,0,760,760,10800000,0,10800000,10800000,DDoS
80,890936,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13050.32011,10.1017357,111367,311043.6974,881122,15,9495,4747.5,6301.028527,9203,292,890789,178157.8,392989.6756,881122,15,0,0,0,0,72,132,3.367245234,6.734490468,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10750687,4,0,24,0,6,6,6,0,0,0,0,0,2.232415473,0.372069245,3583562.333,6205186.911,10700000,987,10800000,3583562.333,6205186.911,10700000,987,0,0,0,0,0,0,0,0,0,80,0,0.372069245,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1992,0,1992,1992,10700000,0,10700000,10700000,DDoS
80,891502,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,13042.03468,7.851917326,148583.6667,358990.2442,881333,62,9538,4769,6447.399631,9328,210,891359,297119.6667,505963.1047,881333,569,0,0,0,0,72,92,3.365107425,4.486809901,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10749694,4,0,24,0,6,6,6,0,0,0,0,0,2.232621691,0.372103615,3583231.333,6203237.538,10700000,999,10700000,3583231.333,6203237.538,10700000,999,0,0,0,0,0,0,0,0,0,80,0,0.372103615,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3581,0,3581,3581,10700000,0,10700000,10700000,DDoS
80,891344,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,13044.34651,8.975210469,127334.8571,332508.116,881353,10,9601,4800.5,6520.231629,9411,190,891196,222799,439057.7614,881353,187,0,0,0,0,72,112,3.365703926,5.609506543,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10747725,4,0,24,0,6,6,6,0,0,0,0,0,2.233030711,0.372171785,3582575,6202985.001,10700000,145,10700000,3582575,6202985.001,10700000,145,0,0,0,0,0,0,0,0,0,80,0,0.372171785,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2560,0,2560,2560,10700000,0,10700000,10700000,DDoS
80,891318,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,13044.72702,7.853538243,148553,359063.6826,881451,82,9593,4796.5,6514.574775,9403,190,891169,297056.3333,506122.1451,881451,192,0,0,0,0,72,92,3.365802104,4.487736139,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10746598,4,0,24,0,6,6,6,0,0,0,0,0,2.23326489,0.372210815,3582199.333,6203969.279,10700000,321,10700000,3582199.333,6203969.279,10700000,321,0,0,0,0,0,0,0,0,0,80,0,0.372210815,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,672,0,672,672,10700000,0,10700000,10700000,DDoS
80,947078,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,12276.70794,9.502913171,118384.75,330804.9676,937047,15,9686,4843,6489.826038,9432,254,946912,189382.4,417977.5668,937047,15,0,0,0,0,72,132,3.167637724,6.335275447,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10695112,4,0,24,0,6,6,6,0,0,0,0,0,2.244015771,0.374002628,3565037.333,6174161.551,10700000,330,10700000,3565037.333,6174161.551,10700000,330,0,0,0,0,0,0,0,0,0,80,0,0.374002628,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,767,0,767,767,10700000,0,10700000,10700000,DDoS
80,891357,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,13044.15627,7.853194623,148559.5,359082.7404,881498,80,9595,4797.5,6312.342236,9261,334,891191,297063.6667,506156.4545,881498,184,0,0,0,0,72,92,3.365654839,4.487539785,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10747227,4,0,24,0,6,6,6,0,0,0,0,0,2.233134184,0.372189031,3582409,6203480.283,10700000,330,10700000,3582409,6203480.283,10700000,330,0,0,0,0,0,0,0,0,0,80,0,0.372189031,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1656,0,1656,1656,10700000,0,10700000,10700000,DDoS
80,947162,3,7,26,11601,20,0,8.666666667,10.26320288,5840,0,1657.285714,1964.895647,12275.61917,10.557856,105240.2222,311924.1394,937000,15,9636,4818,6327.191478,9292,344,947017,157836.1667,381729.5288,937000,15,0,0,0,0,72,152,3.167356799,7.390499197,0,5840,1057,1734.985821,3010175.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10696084,5,0,30,0,6,6,6,0,0,0,0,0,2.804764809,0.467460802,2674021,5346875.346,10700000,245,10700000,2674021,5346875.346,10700000,245,0,0,0,0,0,0,0,0,0,100,0,0.467460802,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1750,0,1750,1750,10700000,0,10700000,10700000,DDoS
80,949686,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,12242.994,7.370857315,158281,383101.3988,940248,4,9223,4611.5,6515.988989,9219,4,949650,316550,540157.4171,940248,158,0,0,0,0,72,92,3.158938849,4.211918466,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,10689392,4,0,24,0,6,6,6,0,0,0,0,0,2.245216566,0.374202761,3563130.667,6170872.098,10700000,331,10700000,3563130.667,6170872.098,10700000,331,0,0,0,0,0,0,0,0,0,80,0,0.374202761,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,752,0,752,752,10700000,0,10700000,10700000,DDoS
