 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
